id	title	description	availability	inventory	condition	price	sale_price	link	image_link	brand	item_group_id	product_type	google_product_category
687567866421	Паста с семечками подсолнуха, томатами и карри БЕЗ ГЛЮТЕНА Helcom Pasta Naturally 190г	Паста с семечками подсолнуха, томатами и карри Helcom Pasta Naturally 190г Польша	in stock	999	new	70.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-687567866421-pasta-s-semechkami-podsolnuha-tomatami-i	https://static.tildacdn.com/tild3436-3437-4265-b039-663066356133/2591811280_w640_h640.jpg	Helcom	687567866421	Соусы	427
456255811791	Шоколад молочный Milka mmmax лесные орехи, изюм 270г	Шоколад молочный Milka Лесные орехи, изюм и молочный шоколад 270 г Швейцария	in stock	999	new	146.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-456255811791-shokolad-molochnii-milka-mmmax-lesnie-or	https://static.tildacdn.com/tild6237-3164-4065-b337-663932346563/22572158.jpg	Milka	456255811791	Шоколад и Сладости	4748
623286517741	Шоколадный крем с лесным орехом Milka 350г	Шоколадный крем с лесным орехом Milka 350г Швейцария	in stock	999	new	251.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-623286517741-shokoladnii-krem-s-lesnim-orehom-milka-3	https://static.tildacdn.com/tild3534-6332-4761-a463-363461393034/34072969.jpg	Milka	623286517741	Шоколад и Сладости	4748
782699834301	Печенье Goplana Jezyki Classic 140г	Печенье Goplana Jezyki Classic 140г Польша	in stock	999	new	75.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-782699834301-pechene-goplana-jezyki-classic-140g	https://static.tildacdn.com/tild6332-3864-4336-b834-353838326436/pechene-goplana-jezy.jpg	Goplana	782699834301	Шоколад и Сладости	4748
789883427561	Печенье Goplana Jezyki Kokos 140г	Печенье Goplana Jezyki Kokos 140г Польша	in stock	999	new	75.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-789883427561-pechene-goplana-jezyki-kokos-140g	https://static.tildacdn.com/tild6639-3664-4866-a264-383130643536/29333004.jpg	Goplana	789883427561	Шоколад и Сладости	4748
376870028631	Конфеты леденцы блистер Pectol Orange + Vitamin C 20г	Damel Конфеты леденцы блистер 8шт Pectol Orange + Vitamin C 20г	in stock	999	new	20.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-376870028631-konfeti-ledentsi-blister-pectol-orange-v	https://static.tildacdn.com/tild3337-3266-4364-b364-343030616130/34107456.jpg	Damel	376870028631	Шоколад и Сладости	4748
553602695771	Конфеты леденцы блистер Pectol Lemon Flavour + Vitamin C 20г	Damel Конфеты леденцы блистер 8шт Pectol Lemon Flavour + Vitamin C 20г	in stock	999	new	20.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-553602695771-konfeti-ledentsi-blister-pectol-lemon-fl	https://static.tildacdn.com/tild3433-3463-4133-b762-393538303464/104040714572048.jpg	Damel	553602695771	Шоколад и Сладости	4748
119587045621	Конфеты леденцы блистер Pectol Cherry Flavour + Vitamin C 20г	Damel Конфеты леденцы блистер 8шт Pectol Cherry Flavour + Vitamin C 20г	in stock	999	new	20.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-119587045621-konfeti-ledentsi-blister-pectol-cherry-f	https://static.tildacdn.com/tild6666-3036-4165-a332-363733396232/2583515139_lodyaniki.jpg	Damel	119587045621	Шоколад и Сладости	4748
407439939501	Конфеты леденцы блистер Pectol Eucalyptus Flavour + Vitamin C 20г	Damel Конфеты леденцы блистер 8шт Eucalyptus Flavour + Vitamin C 20г	in stock	999	new	20.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-407439939501-konfeti-ledentsi-blister-pectol-eucalypt	https://static.tildacdn.com/tild3836-3732-4030-b332-383266363163/2583647378_lodyaniki.jpg	Damel	407439939501	Шоколад и Сладости	4748
861734062701	"Оливки Торедо ""Toredo"" зеленые без косточки 280г"	Оливки Торедо зеленые без косточки 280г Испания!	in stock	999	new	52.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-861734062701-olivki-toredo-toredo-zelenie-bez-kostoch	https://static.tildacdn.com/tild6563-6234-4563-b266-643933613666/2415113294_w700_h500.jpg	Toredo	861734062701	Консервация, консервы	5811
842097634241	Орех Макадамия очищенный - 1кг	Орех Макадамия (Австралийский орех) очищенный, Австралия	in stock	999	new	1,963.00 UAH		https://smartfood.org.ua/nuts/tproduct/320926945-876970828991-oreh-makadamiya-ochischennii?editionuid=842097634241	https://static.tildacdn.com/tild3766-6361-4063-a135-346266343736/a15d9745-353c-11eb-8.jpg	smartfood.org.ua	876970828991	Орехи	433
756671036861	Маковая масса с изюмом и апельсином Helcom 380г	Маковая масса с изюмом и апельсином Helcom 380г Польша	in stock	999	new	90.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-756671036861-makovaya-massa-s-izyumom-i-apelsinom-hel	https://static.tildacdn.com/tild3130-6162-4337-b863-313335303638/2501293112_w640_h640.jpg	Helcom	756671036861	Консервация, консервы	5811
755396732501	Шоколадно-ореховая паста NUTELLA с лесными орехами Ferrero 750г	Шоколадно-ореховая паста NUTELLA с лесными орехами Ferrero 750г Германия	in stock	999	new	409.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-755396732501-shokoladno-orehovaya-pasta-nutella-s-les	https://static.tildacdn.com/tild3432-6466-4462-a162-633836346536/images1000x700.jpg	NUTELLA	755396732501	Шоколад и Сладости	4748
892636171561	Шоколадно-ореховая паста NUTELLA с лесными орехами Ferrero 450г	Шоколадно-ореховая паста NUTELLA с лесными орехами Ferrero 450г Германия	in stock	999	new	247.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-892636171561-shokoladno-orehovaya-pasta-nutella-s-les	https://static.tildacdn.com/tild6434-6135-4939-a239-396461353563/940565976_w640_h640_.jpg	NUTELLA	892636171561	Шоколад и Сладости	4748
601994698821	Шоколадно-ореховая паста NUTELLA с лесными орехами Ferrero 1000г	Шоколадно-ореховая паста NUTELLA с лесными орехами Ferrero 1000г Германия	in stock	999	new	514.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-601994698821-shokoladno-orehovaya-pasta-nutella-s-les	https://static.tildacdn.com/tild3261-6638-4336-b364-633432336433/2321583777_w640_h640.jpg	NUTELLA	601994698821	Шоколад и Сладости	4748
486529369391	Monti Драже Арахис в Шоколаде ТМ Magnetic 240г	Monti Драже Арахис в Шоколаде 240г ТМ Magnetic Польша	in stock	999	new	62.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-486529369391-monti-drazhe-arahis-v-shokolade-tm-magne	https://static.tildacdn.com/tild6464-6638-4734-b138-333532353431/monti-532x720.jpg	Magnetic	486529369391	Шоколад и Сладости	4748
526280647051	Шоколадное драже MIMI в цветной глазури ТМ Magnetic 230г	Шоколадное драже MIMI в цветной глазури 230г ТМ Magnetic Польша	in stock	999	new	66.00 UAH		https://smartfood.org.ua/chocolate-sweets/tproduct/320927101-526280647051-shokoladnoe-drazhe-mimi-v-tsvetnoi-glazu	https://static.tildacdn.com/tild3932-3036-4335-a466-323032623166/1048257379_w640_h640.jpg	Magnetic	526280647051	Шоколад и Сладости	4748
933493268611	Крупа (каша) Кускус Plony Natury KUSKUS 300г	Крупа (каша) Кускус Plony Natury KUSKUS 300г Польша	in stock	999	new	59.00 UAH		https://smartfood.org.ua/flour-cereals/tproduct/320929810-933493268611-krupa-kasha-kuskus-plony-natury-kuskus-3	https://static.tildacdn.com/tild3331-6236-4966-b464-313738633436/D0BAD183D181D0BAD183.jpg	smartfood.org.ua	933493268611	Мука, крупы, мюсли, кранчи	431
716456108941	Чипсы Pringles Hot & Spicy,Chilli	Чипсы Pringles Hot & Spicy,Chilli, 165г Германия	in stock	999	new	117.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-716456108941-chipsi-pringles-hot-amp-spicychilli	https://static.tildacdn.com/tild6461-3736-4331-a462-663363366366/chipsy-pringles-hot-.jpg	Pringles	716456108941	Снеки	423
879598825941	Снеки для жарки Snack do smazenia Spolem 400г	Снеки для жарки Snack do smazenia Польша 400г	in stock	999	new	69.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-879598825941-sneki-dlya-zharki-snack-do-smazenia-spol	https://static.tildacdn.com/tild3830-3031-4662-a339-323035626330/przysmak-swietokrzys.jpg	Spolem	879598825941	Снеки	423
501269372141	Чипсы с паприкой Pringles Sour Paprika, 165г	Чипсы с паприкой Pringles Sour Paprika, 165г Германия	in stock	999	new	117.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-501269372141-chipsi-s-paprikoi-pringles-sour-paprika	https://static.tildacdn.com/tild3761-3837-4363-b565-383464323162/chipsi-pringles-sour.jpg	Pringles	501269372141	Снеки	423
972276511601	Снеки для жарки Snack do smazenia Spolem 200г	Снеки для жарки Snack do smazenia Польша 200г	in stock	999	new	49.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-972276511601-sneki-dlya-zharki-snack-do-smazenia-spol	https://static.tildacdn.com/tild3830-3031-4662-a339-323035626330/przysmak-swietokrzys.jpg	Spolem	972276511601	Снеки	423
715349163771	Булгур Nuts Bag 900г	Булгур Nuts Bag 900 г	in stock	999	new	85.00 UAH		https://smartfood.org.ua/flour-cereals/tproduct/320929810-715349163771-bulgur-nuts-bag-900g	https://static.tildacdn.com/tild3835-6466-4734-a435-333532653462/21921449.jpeg	smartfood.org.ua	715349163771	Мука, крупы, мюсли, кранчи	431
468169257951	Чипсы сметана и зеленый лук Pringles Sour cream & Onion 165г	Чипсы сметана и зеленый лук Pringles Sour cream & Onion#nbsp;165г Германия	in stock	999	new	117.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-468169257951-chipsi-smetana-i-zelenii-luk-pringles-so	https://static.tildacdn.com/tild3964-3366-4431-b138-373666373134/pringles-sour-165g.png	Pringles	468169257951	Снеки	423
966409137271	Подушечки шоколадные Miami Podusiaki Польша 350г	Подушечки шоколадные Miami Podusiaki 350г Польша	in stock	999	new	79.00 UAH		https://smartfood.org.ua/flour-cereals/tproduct/320929810-966409137271-podushechki-shokoladnie-miami-podusiaki	https://static.tildacdn.com/tild3636-3231-4832-b964-626536326263/291606.jpg	smartfood.org.ua	966409137271	Мука, крупы, мюсли, кранчи	431
285738748801	Подушечки ванильные Miami Podusiaki 350г	Подушечки ванильные Miami Podusiaki 350г Польша	in stock	999	new	79.00 UAH		https://smartfood.org.ua/flour-cereals/tproduct/320929810-285738748801-podushechki-vanilnie-miami-podusiaki-350	https://static.tildacdn.com/tild6436-3061-4032-a436-356237323561/big_253353c.png	smartfood.org.ua	285738748801	Мука, крупы, мюсли, кранчи	431
375508979801	Чипсы Pringles Ketchup с кетчупом 165г	Чипсы Pringles Ketchup с кетчупом 165г Германия	in stock	5	new	117.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-375508979801-chipsi-pringles-ketchup-s-ketchupom-165g	https://static.tildacdn.com/tild6364-6532-4232-a639-613665636237/g1UbiKQEZ1VUw7qa2jhU.jpg	Pringles	375508979801	Снеки	423
807024382141	Рис черный дикий 1кг	Рис черный дикий 1 кг. Индия	in stock	999	new	262.00 UAH		https://smartfood.org.ua/flour-cereals/tproduct/320929810-807024382141-ris-chernii-dikii-1kg	https://static.tildacdn.com/tild3662-6161-4136-b766-393536386236/3f5006cdab_500.png	smartfood.org.ua	807024382141	Мука, крупы, мюсли, кранчи	431
871392934701	Чипсы Pringles Original, 165 г	Чипсы Pringles Original, 165 г Германия	in stock	999	new	117.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-871392934701-chipsi-pringles-original-165-g	https://static.tildacdn.com/tild3335-3965-4530-a534-666130333137/new1611311885SNCPSG1.jpg	Pringles	871392934701	Снеки	423
426067799681	Чипсы Pringles Texas BBQ Sauce	Чипсы Pringles Texas BBQ Sauce 165 г Германия	in stock	999	new	117.00 UAH		https://smartfood.org.ua/snacks/tproduct/320925559-426067799681-chipsi-pringles-texas-bbq-sauce	https://static.tildacdn.com/tild3336-3665-4266-a163-653165336332/chipsy-pringles-texa.png	Pringles	426067799681	Снеки	423
473891759821	"Морс кизиловый ""Карпаты наслаждайся"" ТМ Джерела 300мл"	"Морс кизиловый натуральный ""Карпаты наслаждайся"" ТМ Джерела 300мл."	in stock	999	new	54.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-473891759821-mors-kizilovii-karpati-naslazhdaisya-tm	https://static.tildacdn.com/tild3833-3930-4265-b731-373966333334/src1598530073SNCPSG1.jpg	Карпаты	473891759821	Напитки, соки, сиропы	413
354269415941	"Соус ганатовый ""Наршараб"" ""Narsarab"" 240г"	"Соус ганатовый ""Наршараб"" ""Narsarab"" к мясным и рыбным блюдам 240г Азербайджан"	in stock	999	new	83.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-354269415941-sous-ganatovii-narsharab-narsarab-240g	https://static.tildacdn.com/tild6331-3363-4333-a333-396432356662/granatovyj-sous-nars.jpg	Narsarab	354269415941	Соусы	427
548805709201	Пиво безалкогольное светлое Krombacher Pils безалкогольное 0,5л.	Пиво безалкогольное светлое Krombacher Pils безалкогольное 0,5л. банка, Германия	in stock	999	new	49.00 UAH		https://smartfood.org.ua/drinks/tproduct/320930595-548805709201-pivo-bezalkogolnoe-svetloe-krombacher-pi	https://static.tildacdn.com/tild3166-3332-4130-a437-393633306163/uploadversion_10cdc8.jpeg	Krombacher	548805709201	Напитки, соки, сиропы	413
146530336871	Соевый соус Inproba Soja Sauce 250 мл.	Соевый соус Inproba Soja Sauce 250 мл. Голландия	in stock	999	new	75.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-146530336871-soevii-sous-inproba-soja-sauce-250-ml	https://static.tildacdn.com/tild6466-3935-4530-a632-316532313435/33791799.jpg	Inproba	146530336871	Соусы	427
919203637941	Соус клюквенный к мясу и сырам Helcom Zurawina do mies i serow 210г​	Соус клюквенный к мясу и сырам Helcom Zurawina do mies i serow 210г из Польши	in stock	999	new	75.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-919203637941-sous-klyukvennii-k-myasu-i-siram-helcom	https://static.tildacdn.com/tild6435-3135-4261-a530-373434303165/konfi.jpg	Helcom	919203637941	Соусы	427
685781469451	"Соус острый Самбал Sambal Oelek ""Inproba"" 200г"	"Соус острый Самбал Sambal Oelek ""Inproba"" 200г Нидерланды"	in stock	999	new	75.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-685781469451-sous-ostrii-sambal-sambal-oelek-inproba	https://static.tildacdn.com/tild6632-3362-4265-a531-313434643734/177896872.jpg	Inproba	685781469451	Соусы	427
789365907801	Соус острый пикантный чили Madero Sos Chili 250г	Соус острый пикантный чили Madero Sos Chili 250г из Польши	in stock	999	new	75.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-789365907801-sous-ostrii-pikantnii-chili-madero-sos-c	https://static.tildacdn.com/tild3434-6165-4565-a138-643133653337/aderocili.jpg	Madero	789365907801	Соусы	427
324571021541	Соус острый перец чили рубленый univer Eros Pista острый 200г	Соус острый перец чили рубленый univer Eros Pista острый Венгия 200г	in stock	999	new	89.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-324571021541-sous-ostrii-perets-chili-rublenii-univer	https://static.tildacdn.com/tild3730-3264-4437-b561-613835633532/lg_6c01f3b3e60fb03c4.jpg	smartfood.org.ua	324571021541	Соусы	427
710703536561	Французская Горчица БЕЗ ГЛЮТЕНА Madero Musztarda Francuska 270г	Французская Горчица БЕЗ ГЛЮТЕНА Madero Musztarda Francuska 270г из Польши	in stock	999	new	69.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-710703536561-frantsuzskaya-gorchitsa-bez-glyutena-mad	https://static.tildacdn.com/tild6230-6537-4138-b565-383533653563/3089702949_w700_h500.jpg	Madero	710703536561	Соусы	427
458389893271	Томатная паста Dawtona przecier pomidorowy 500г Польша	Томатная паста Dawtona przecier pomidorowy 500г из Польши	in stock	999	new	73.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-458389893271-tomatnaya-pasta-dawtona-przecier-pomidor	https://static.tildacdn.com/tild3831-3662-4133-b033-323832623438/31ZMBo3JoDSWAEJKd9AG.png	smartfood.org.ua	458389893271	Консервация, консервы	5811
370234521591	Соус Madero Sos Steak house 250г	Соус Madero Sos Steak house 250г из Польши	in stock	999	new	70.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-370234521591-sous-madero-sos-steak-house-250g	https://static.tildacdn.com/tild3566-3736-4230-a432-663662346334/madero-sos-steak-hou.jpg	Madero	370234521591	Соусы	427
195805528991	Майонез БЕЗ ГЛЮТЕНА Madero Wyborny 400г	Майонез БЕЗ ГЛЮТЕНА Madero Wyborny 400г из Польши	in stock	999	new	99.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-195805528991-maionez-bez-glyutena-madero-wyborny-400g	https://static.tildacdn.com/tild6336-3535-4165-b134-626237666138/madero-280x280.jpg	Madero	195805528991	Соусы	427
877446529921	Томатная паста MK przecier pomidorowy 500г	Томатная паста MK przecier pomidorowy 500г из Польши	in stock	999	new	65.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-877446529921-tomatnaya-pasta-mk-przecier-pomidorowy-5	https://static.tildacdn.com/tild6562-6265-4365-b231-356465396537/3052749985_w600_h600.jpg	MK	877446529921	Соусы	427
257151641431	Соус Цыганский Społem Sos Kielecki 200г	Соус Цыганский Społem Sos Kielecki 200г из Польши	in stock	999	new	65.00 UAH		https://smartfood.org.ua/sauces/tproduct/320928537-257151641431-sous-tsiganskii-spoem-sos-kielecki-200g	https://static.tildacdn.com/tild3661-6462-4236-b232-356633663962/SK-SOS-cyganski-550p.jpeg	smartfood.org.ua	257151641431	Соусы	427
448627380321	Крекеры с сыром Чеддер Crackers Gullon, 250 г	Крекеры с сыром Чеддер Crackers Gullon, 250 г из Испании	in stock	999	new	90.00 UAH		https://smartfood.org.ua/confectionery/tproduct/320930194-448627380321-krekeri-s-sirom-chedder-crackers-gullon	https://static.tildacdn.com/tild3139-6162-4938-a232-393765383862/2303761747_w640_h640.jpg	Gullon	448627380321	Кондитерские изделия	2660
376476478561	Сыр бри с белой плесенью La Polle Brie Classic Mlekovita 125 г	Сыр бри с белой плесенью La Polle Brie Classic Mlekovita 125 г из Польши	in stock	999	new	89.00 UAH		https://smartfood.org.ua/cheese-dairy/tproduct/320928710-376476478561-sir-bri-s-beloi-plesenyu-la-polle-brie-c	https://static.tildacdn.com/tild3961-3830-4631-b332-636539366534/2987brie-lapolle-125.jpg	Mlekovita	376476478561	Сыры и молочная продукция	429
742993255571	Сыр Liliput SWIATOWID 350 г	Сыр Liliput SWIATOWID 350 г из Польши	in stock	999	new	157.00 UAH		https://smartfood.org.ua/cheese-dairy/tproduct/320928710-742993255571-sir-liliput-swiatowid-350-g	https://static.tildacdn.com/tild3639-3431-4432-a430-373734653664/D0BBD0B8D0BBD0B8D0BF.jpg	Swiatowid	742993255571	Сыры и молочная продукция	429
501792702911	"Приправа универсальная Przyprawa Uniwersalna ""Savarro"" 850г"	Приправа универсальная Przyprawa Uniwersalna Savarro из Польши 850г	in stock	999	new	99.00 UAH		https://smartfood.org.ua/spices/tproduct/320931553-501792702911-priprava-universalnaya-przyprawa-uniwers	https://static.tildacdn.com/tild3935-3234-4133-b030-333133623364/2204105787_w600_h600.jpg	smartfood.org.ua	501792702911	Пряности и специи	4608
523144030111	Перец черный горошком Swiata 80г	Перец черный горошком Swiata Польша 80г	in stock	999	new	42.00 UAH		https://smartfood.org.ua/spices/tproduct/320931553-523144030111-perets-chernii-goroshkom-swiata-80g	https://static.tildacdn.com/tild6335-3433-4532-b031-303866646239/818a7dc7-d84d-11e8-b.jpg	smartfood.org.ua	523144030111	Пряности и специи	4608
980087765241	Бадьян, анис звездчатый, 1 кг	Бадьян анис звездчатый 1 кг. Индия	in stock	999	new	1,078.00 UAH		https://smartfood.org.ua/spices/tproduct/320931553-980087765241-badyan-anis-zvezdchatii-1-kg	https://static.tildacdn.com/tild6438-6631-4939-a631-363561623735/054a86943c_500.jpg	smartfood.org.ua	980087765241	Пряности и специи	4608
182641554531	Перец черный молотый Swiata 80г	Перец черный молотый Swiata Польша 80г	in stock	999	new	54.00 UAH		https://smartfood.org.ua/spices/tproduct/320931553-182641554531-perets-chernii-molotii-swiata-80g	https://static.tildacdn.com/tild3933-6534-4138-a364-343463363862/YUEcMXSpNnHOjMw0Xa7M.jpg	smartfood.org.ua	182641554531	Пряности и специи	4608
646975022851	Чай черный Minutka (Минутка) 100 пакетиков, 140г	Круглый чайный пакетик Minutka — скрывает в себе уникальное соединение чёрного чая, благодаря которому вы можете получить насыщенный цвет и сбалансированный вкус.	in stock	999	new	69.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-646975022851-chai-chernii-minutka-minutka-100-paketik	https://static.tildacdn.com/tild3732-6432-4037-b864-663866666339/2577193340_w640_h640.jpg	Minutka	646975022851	Чай	2073
566088004021	Чай черный с лимонным вкусом Minutka 40 пакетиков, 140г	Экспресс-чай «Минутка» со вкусом лимона скрывает в себе тщательно подобранный купаж черных чаев, обогащенный освежающим вкусом сочного лимона. Каждый пакет позволяет получить янтарный настой с заметным цитрусовым акцентом, идеально сбалансированный с оттенком горечи. Благодаря этому получается вкусный напиток, идеальный для дегустации в любое время дня. Минутка уже много лет ценится польскими семьями как идеальный чай на каждый день. Благодаря отличной рецептуре настой всегда имеет свежий неповторимый вкус, которым можно бесконечно делиться с близкими. Чтобы было проще, создали удобную упаковку со вкусом лимона «Минутка», которая позволяет вам наслаждаться семейным ароматом лимонного чая, где бы вы ни находились. Высокое качество воплощения неизменных ценностей принесло Минутке множество наград, присуждаемых как торговой отраслью, так и ее преданными любителями.	in stock	999	new	50.00 UAH		https://smartfood.org.ua/tea/tproduct/320929632-566088004021-chai-chernii-s-limonnim-vkusom-minutka-4	https://static.tildacdn.com/tild3061-6338-4336-b766-336430323565/28247668_2.jpg	Minutka	566088004021	Чай	2073
528686677711	Огурцы бочковые - 1кг	Огурцы бочковые, ведерко, Украина	in stock	999	new	99.00 UAH		https://smartfood.org.ua/pickles/tproduct/320931048-756980666471-ogurtsi-bochkovie?editionuid=528686677711	https://static.tildacdn.com/tild3638-3332-4033-b638-363764316363/images.jpg	Food Store	756980666471	Соления	430
890394802261	Сыр CREMDOR Simply Gourmet 125г	Сыр CREMDOR Simply Gourmet 125г из Германии	in stock	999	new	150.00 UAH		https://smartfood.org.ua/cheese-dairy/tproduct/320928710-890394802261-sir-cremdor-simply-gourmet-125g	https://static.tildacdn.com/tild3633-3934-4538-b666-353932663334/1481899927_68735.jpg	Kaeserei Champgnon	890394802261	Сыры и молочная продукция	429
795292635791	"Крем-сыр ""Mlekovita"" сливочный для суши 1кг."	"Крем-сыр ""Mlekovita"" сливочный для суши 1кг. из Польши"	in stock	999	new	325.00 UAH		https://smartfood.org.ua/cheese-dairy/tproduct/320928710-795292635791-krem-sir-mlekovita-slivochnii-dlya-sushi	https://static.tildacdn.com/tild3432-6437-4334-b334-393963313961/2647704817_w700_h500.jpg	Mlekovita	795292635791	Сыры и молочная продукция	429
955403943021	Кардамон (зерно) целый, 1 кг	Кардамон (зерно) целый, 1 кг из Индии	in stock	999	new	2,399.00 UAH		https://smartfood.org.ua/spices/tproduct/320931553-955403943021-kardamon-zerno-tselii-1-kg	https://static.tildacdn.com/tild3630-6636-4363-b337-326664396531/973970.jpg	smartfood.org.ua	955403943021	Пряности и специи	4608
824334829611	Apti Haferflocken Kernige — овсяные хлопья (цельнозерновые), 500 г	Apti Haferflocken Kernige — овсяные хлопья (цельнозерновые), 500 г Германия	in stock	999	new	65.00 UAH		https://smartfood.org.ua/flour-cereals/tproduct/320929810-824334829611-apti-haferflocken-kernige-ovsyanie-hlopy	https://static.tildacdn.com/tild3336-3838-4338-a330-653565616537/177902523.jpg	smartfood.org.ua	824334829611	Мука, крупы, мюсли, кранчи	431
108560289511	Вафли Gullon Diet Nature ванильные Без сахара, 180г	Вафли Gullon Diet Nature ванильные Без сахара, 180г Испания	in stock	999	new	77.00 UAH		https://smartfood.org.ua/confectionery/tproduct/320930194-108560289511-vafli-gullon-diet-nature-vanilnie-bez-sa	https://static.tildacdn.com/tild3638-3533-4732-a662-336234386535/177896898.jpg	Gullon	108560289511	Кондитерские изделия	2660
621527446421	Ананас кольцами в сиропе M&K 565г	Ананас кольцами в сиропе M&K 565г Польша	in stock	999	new	83.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-621527446421-ananas-koltsami-v-sirope-mampk-565g	https://static.tildacdn.com/tild6139-6437-4434-b366-626636303666/2197479579_w700_h500.jpg	M&K	621527446421	Консервация, консервы	5811
979438427391	Манго ломтиками в легком сиропе M&K 425 г	Манго ломтиками в легком сиропе M&K 425 г Польша	in stock	999	new	89.00 UAH		https://smartfood.org.ua/canned/tproduct/320925876-979438427391-mango-lomtikami-v-legkom-sirope-mampk-42	https://static.tildacdn.com/tild6439-6461-4062-b434-366134393431/mango-lomtikami-v-le.jpg	M&K	979438427391	Консервация, консервы	5811
537619236861	Кубики сыра в оливковом масле Milbona 375г	Кубики сыра в Milbona в оливковом масле 375г из Германии	in stock	999	new	249.00 UAH		https://smartfood.org.ua/cheese-dairy/tproduct/320928710-537619236861-kubiki-sira-v-olivkovom-masle-milbona-37	https://static.tildacdn.com/tild3131-6165-4130-b762-386237626633/129003_1.jpg	Milbona	537619236861	Сыры и молочная продукция	429
761647958801	Печенье Gullon Mini Mix крекер, 350 г	Печенье Gullon Mini Mix крекер, 350 г из Испании	in stock	999	new	90.00 UAH		https://smartfood.org.ua/confectionery/tproduct/320930194-761647958801-pechene-gullon-mini-mix-kreker-350-g	https://static.tildacdn.com/tild3631-3634-4161-a235-383735393534/23917604.jpg	Gullon	761647958801	Кондитерские изделия	2660
565232636401	"Печенье без сахара, глютена и аллергенов Gullon ""Chip Choco"" 130г"	"Печенье без сахара, глютена и аллергенов Gullon ""Chip Choco"" 130г из Испании"	in stock	999	new	75.00 UAH		https://smartfood.org.ua/confectionery/tproduct/320930194-565232636401-pechene-bez-sahara-glyutena-i-allergenov	https://static.tildacdn.com/tild6365-3339-4662-a639-386334326337/gullon-gluten-free-c.jpg	Gullon	565232636401	Кондитерские изделия	2660
916408456091	Печенье овсяное с апельсином и изюмом без глютена, лактозы, яиц Gullon 180г	Печенье овсяное с апельсином и изюмом без глютена, лактозы, яиц Gullon 180г из Испании	in stock	999	new	70.00 UAH		https://smartfood.org.ua/confectionery/tproduct/320930194-916408456091-pechene-ovsyanoe-s-apelsinom-i-izyumom-b	https://static.tildacdn.com/tild6634-3162-4166-b961-653331373534/32483864.jpg	Gullon	916408456091	Кондитерские изделия	2660
353841742881	Печенье сэндвич без трансжиров Duo Mega Temptation Double Gullon 500 г	Печенье сэндвич без трансжиров Duo Mega Temptation Double с шоколадным кремом Gullon 500 г из Испании	in stock	999	new	99.00 UAH		https://smartfood.org.ua/confectionery/tproduct/320930194-353841742881-pechene-sendvich-bez-transzhirov-duo-meg	https://static.tildacdn.com/tild3331-6564-4730-a339-616131656535/GUL87-5.jpg	Gullon	353841742881	Кондитерские изделия	2660
320797048101	Печенье без пальмового масла злаковое Брауни Gullon 202.5г	Печенье без пальмового масла злаковое Брауни Gullon 202.5г (5х40.5г) из Испании	in stock	999	new	99.00 UAH		https://smartfood.org.ua/confectionery/tproduct/320930194-320797048101-pechene-bez-palmovogo-masla-zlakovoe-bra	https://static.tildacdn.com/tild6538-6463-4435-b932-313562366437/32485052.jpg	Gullon	320797048101	Кондитерские изделия	2660
